1,Standing,0,180,122,114
1,Standing,0,180,122,114
1,Standing,0,180,121,113
1,Standing,0,180,121,113
1,Standing,0,181,121,111
1,Standing,0,182,121,111
1,Standing,0,182,120,112
1,Standing,0,183,119,111
1,Standing,0,183,119,111
1,Standing,0,183,119,111
1,Standing,0,182,118,111
1,Standing,0,183,118,111
1,Standing,0,182,118,111
1,Standing,0,182,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,180,118,111
1,Standing,0,180,118,111
1,Standing,0,180,118,111
1,Standing,0,180,118,111
1,Standing,0,180,119,111
1,Standing,0,180,119,111
1,Standing,0,180,119,111
1,Standing,0,180,120,110
1,Standing,0,181,120,110
1,Standing,0,181,120,110
1,Standing,0,181,120,110
1,Standing,0,181,120,110
1,Standing,0,181,121,110
1,Standing,0,181,121,109
1,Standing,0,181,121,109
1,Standing,0,181,122,109
1,Standing,0,181,122,109
1,Standing,0,182,122,110
1,Standing,0,182,122,110
1,Standing,0,182,122,110
1,Standing,0,182,122,110
1,Standing,0,182,122,110
1,Standing,0,181,122,111
1,Standing,0,181,121,111
1,Standing,0,181,121,112
1,Standing,0,181,120,112
1,Standing,0,181,120,112
1,Standing,0,181,120,112
1,Standing,0,181,120,112
1,Standing,0,181,120,113
1,Standing,0,181,120,113
1,Standing,0,181,121,113
1,Standing,0,181,121,113
1,Standing,0,181,120,113
1,Standing,0,180,120,113
1,Standing,0,181,120,113
1,Standing,0,181,120,113
1,Standing,0,181,120,113
1,Standing,0,181,120,112
1,Standing,0,182,120,112
1,Standing,0,182,120,112
1,Standing,0,182,120,112
1,Standing,0,182,120,112
1,Standing,0,182,120,112
1,Standing,0,181,120,112
1,Standing,0,182,120,112
1,Standing,0,182,120,113
1,Standing,0,182,120,113
1,Standing,0,182,120,112
1,Standing,0,182,120,112
1,Standing,0,181,120,113
1,Standing,0,182,119,112
1,Standing,0,182,119,113
1,Standing,0,182,119,112
1,Standing,0,182,120,112
1,Standing,0,182,120,112
1,Standing,0,182,120,113
1,Standing,0,182,120,112
1,Standing,0,182,120,112
1,Standing,0,182,120,112
1,Standing,0,182,121,112
1,Standing,0,182,121,112
1,Standing,0,181,121,112
1,Standing,0,181,120,112
1,Standing,0,181,120,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,113
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,182,118,112
1,Standing,0,182,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,180,119,112
1,Standing,0,181,119,113
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,113
1,Standing,0,181,119,112
1,Standing,0,181,118,113
1,Standing,0,181,119,112
1,Standing,0,182,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,113
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,118,113
1,Standing,0,182,118,113
1,Standing,0,182,118,113
1,Standing,0,182,118,113
1,Standing,0,181,118,113
1,Standing,0,181,118,113
1,Standing,0,181,118,113
1,Standing,0,181,118,113
1,Standing,0,181,119,113
1,Standing,0,181,119,113
1,Standing,0,181,119,113
1,Standing,0,181,119,113
1,Standing,0,181,119,113
1,Standing,0,181,119,113
1,Standing,0,181,119,113
1,Standing,0,181,119,113
1,Standing,0,181,119,113
1,Standing,0,181,119,113
1,Standing,0,181,119,113
1,Standing,0,182,119,113
1,Standing,0,182,119,113
1,Standing,0,181,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,113
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,182,119,112
1,Standing,0,181,119,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,113
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,180,119,112
1,Standing,0,181,119,111
1,Standing,0,181,119,112
1,Standing,0,181,119,111
1,Standing,0,182,119,111
1,Standing,0,182,118,111
1,Standing,0,181,119,111
1,Standing,0,182,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,112
1,Standing,0,181,119,111
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,118,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,111
1,Standing,0,181,119,112
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,182,119,112
1,Standing,0,181,120,111
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,182,118,112
1,Standing,0,182,119,112
1,Standing,0,182,118,111
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,120,111
1,Standing,0,181,120,112
1,Standing,0,180,120,112
1,Standing,0,181,120,112
1,Standing,0,181,120,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,120,112
1,Standing,0,181,120,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,182,119,110
1,Standing,0,182,119,110
1,Standing,0,182,119,110
1,Standing,0,182,119,110
1,Standing,0,182,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,180,118,113
1,Standing,0,180,118,113
1,Standing,0,181,118,113
1,Standing,0,181,118,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,182,120,112
1,Standing,0,182,119,111
1,Standing,0,182,119,111
1,Standing,0,182,119,111
1,Standing,0,182,118,111
1,Standing,0,182,118,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,180,119,112
1,Standing,0,180,119,112
1,Standing,0,180,119,112
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,117,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,182,118,111
1,Standing,0,182,119,110
1,Standing,0,182,119,110
1,Standing,0,181,120,110
1,Standing,0,181,120,111
1,Standing,0,181,120,111
1,Standing,0,180,121,111
1,Standing,0,180,120,111
1,Standing,0,180,120,111
1,Standing,0,181,120,110
1,Standing,0,181,120,110
1,Standing,0,182,121,109
1,Standing,0,182,121,109
1,Standing,0,182,120,109
1,Standing,0,182,120,109
1,Standing,0,181,120,110
1,Standing,0,180,119,111
1,Standing,0,179,119,111
1,Standing,0,179,119,111
1,Standing,0,180,118,110
1,Standing,0,180,118,110
1,Standing,0,180,118,109
1,Standing,0,181,117,109
1,Standing,0,182,117,109
1,Standing,0,182,118,109
1,Standing,0,183,118,109
1,Standing,0,183,119,109
1,Standing,0,182,119,109
1,Standing,0,181,120,110
1,Standing,0,181,120,110
1,Standing,0,181,120,110
1,Standing,0,181,120,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,118,110
1,Standing,0,180,118,110
1,Standing,0,181,119,111
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,180,119,109
1,Standing,0,180,119,110
1,Standing,0,181,120,109
1,Standing,0,181,120,109
1,Standing,0,182,120,109
1,Standing,0,181,120,109
1,Standing,0,181,120,109
1,Standing,0,180,119,109
1,Standing,0,180,119,109
1,Standing,0,180,118,109
1,Standing,0,182,119,109
1,Standing,0,182,119,109
1,Standing,0,182,119,109
1,Standing,0,182,120,109
1,Standing,0,181,120,109
1,Standing,0,180,120,110
1,Standing,0,180,120,110
1,Standing,0,180,120,110
1,Standing,0,181,120,110
1,Standing,0,182,120,109
1,Standing,0,182,120,109
1,Standing,0,182,119,109
1,Standing,0,181,120,109
1,Standing,0,181,119,110
1,Standing,0,181,119,109
1,Standing,0,181,119,110
1,Standing,0,181,118,110
1,Standing,0,181,119,110
1,Standing,0,181,118,109
1,Standing,0,181,118,109
1,Standing,0,181,118,109
1,Standing,0,182,119,109
1,Standing,0,181,119,109
1,Standing,0,181,119,109
1,Standing,0,181,120,108
1,Standing,0,180,120,109
1,Standing,0,179,119,109
1,Standing,0,179,119,109
1,Standing,0,179,118,109
1,Standing,0,181,117,109
1,Standing,0,182,117,108
1,Standing,0,183,117,108
1,Standing,0,182,117,108
1,Standing,0,181,117,109
1,Standing,0,181,118,110
1,Standing,0,180,118,110
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,110
1,Standing,0,182,118,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,182,119,111
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,180,119,110
1,Standing,0,180,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,118,110
1,Standing,0,181,119,110
1,Standing,0,181,118,109
1,Standing,0,180,118,110
1,Standing,0,180,118,111
1,Standing,0,181,118,110
1,Standing,0,181,119,110
1,Standing,0,182,119,110
1,Standing,0,181,120,110
1,Standing,0,181,120,110
1,Standing,0,181,120,110
1,Standing,0,180,121,111
1,Standing,0,180,120,111
1,Standing,0,181,120,111
1,Standing,0,181,120,111
1,Standing,0,182,120,110
1,Standing,0,182,120,110
1,Standing,0,182,120,110
1,Standing,0,181,119,110
1,Standing,0,181,119,111
1,Standing,0,180,118,112
1,Standing,0,180,117,111
1,Standing,0,180,117,111
1,Standing,0,180,117,110
1,Standing,0,180,117,111
1,Standing,0,182,117,111
1,Standing,0,183,117,110
1,Standing,0,183,117,110
1,Standing,0,182,118,109
1,Standing,0,181,118,109
1,Standing,0,181,118,110
1,Standing,0,181,119,110
1,Standing,0,180,119,110
1,Standing,0,180,119,111
1,Standing,0,180,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,180,119,110
1,Standing,0,180,118,111
1,Standing,0,181,118,110
1,Standing,0,182,118,110
1,Standing,0,181,119,110
1,Standing,0,182,119,110
1,Standing,0,181,119,110
1,Standing,0,182,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,118,111
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,182,119,110
1,Standing,0,181,119,110
1,Standing,0,182,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,180,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,182,118,110
1,Standing,0,182,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,180,118,110
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,180,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,182,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,182,119,111
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,119,110
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,112
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,182,119,111
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,110
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,180,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,182,118,111
1,Standing,0,182,118,111
1,Standing,0,182,118,111
1,Standing,0,182,118,111
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,180,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,112
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,182,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,182,118,110
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,117,112
1,Standing,0,181,117,112
1,Standing,0,181,117,112
1,Standing,0,181,117,112
1,Standing,0,181,117,112
1,Standing,0,181,117,112
1,Standing,0,181,117,112
1,Standing,0,181,118,112
1,Standing,0,182,118,112
1,Standing,0,182,118,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,120,111
1,Standing,0,181,120,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,180,119,111
1,Standing,0,180,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,118,111
1,Standing,0,181,118,110
1,Standing,0,181,117,110
1,Standing,0,181,118,110
1,Standing,0,181,118,110
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,181,119,109
1,Standing,0,181,119,110
1,Standing,0,181,119,110
1,Standing,0,182,119,110
1,Standing,0,182,119,110
1,Standing,0,181,119,110
1,Standing,0,182,119,110
1,Standing,0,182,119,110
1,Standing,0,182,119,110
1,Standing,0,182,119,110
1,Standing,0,181,119,110
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,182,120,112
1,Standing,0,182,120,112
1,Standing,0,182,120,111
1,Standing,0,182,120,111
1,Standing,0,181,120,111
1,Standing,0,181,120,111
1,Standing,0,182,120,111
1,Standing,0,181,120,111
1,Standing,0,181,120,111
1,Standing,0,181,120,112
1,Standing,0,181,120,111
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,118,111
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,181,119,112
1,Standing,0,182,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,182,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,182,118,112
1,Standing,0,181,118,112
1,Standing,0,182,118,112
1,Standing,0,182,118,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,120,113
1,Standing,0,181,120,112
1,Standing,0,181,120,112
1,Standing,0,181,120,112
1,Standing,0,181,120,112
1,Standing,0,182,120,112
1,Standing,0,181,120,112
1,Standing,0,182,120,112
1,Standing,0,182,120,112
1,Standing,0,182,120,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,113
1,Standing,0,181,119,113
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,118,112
1,Standing,0,181,119,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,182,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,120,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,182,119,113
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,113
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,182,119,112
1,Standing,0,181,120,112
1,Standing,0,181,120,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,119,113
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,182,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,120,112
1,Standing,0,182,120,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,182,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,119,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,117,112
1,Standing,0,181,117,112
1,Standing,0,181,117,112
1,Standing,0,182,117,112
1,Standing,0,181,117,112
1,Standing,0,181,117,112
1,Standing,0,181,117,111
1,Standing,0,181,117,111
1,Standing,0,181,117,111
1,Standing,0,181,117,111
1,Standing,0,181,117,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,119,111
1,Standing,0,181,120,111
1,Standing,0,181,120,111
1,Standing,0,181,120,111
1,Standing,0,181,120,111
1,Standing,0,181,120,111
1,Standing,0,182,120,111
1,Standing,0,182,120,111
1,Standing,0,181,120,111
1,Standing,0,181,120,111
1,Standing,0,181,120,111
1,Standing,0,181,120,112
1,Standing,0,181,120,111
1,Standing,0,181,120,112
1,Standing,0,181,120,112
1,Standing,0,182,120,111
1,Standing,0,181,120,111
1,Standing,0,182,119,111
1,Standing,0,182,119,111
1,Standing,0,181,119,112
1,Standing,0,181,119,111
1,Standing,0,181,119,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,111
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,180,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,111
1,Standing,0,181,118,112
1,Standing,0,181,118,111
1,Standing,0,181,118,111
1,Standing,0,180,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,118,112
1,Standing,0,181,119,112
1,Standing,0,181,119,111
1,Standing,0,181,119,112
